Store_Avg_Sales,Store_Size_Tier_Enc,Week,Month,Year,Is_EndOfYear,Holiday_Flag,Temperature,CPI,Unemployment,log_Weekly_Sales,Store,Date
756069.0833566433,1,18,5,2011,0,0,61.87,215.4448709,7.931,13.485476612992116,21,2011-05-06
1009001.6094405595,1,18,5,2011,0,0,68.4,129.0444333,13.736,13.83644536762946,12,2011-05-06
385731.6532867133,0,18,5,2011,0,0,68.4,129.0444333,13.736,12.953205162428969,38,2011-05-06
1028501.0389510489,1,18,5,2011,0,0,53.63,138.4131202,8.252,13.847083892778574,22,2011-05-06
318011.8104895105,0,18,5,2011,0,0,66.27,216.3655877,6.489,12.685115547176975,5,2011-05-06
919724.9795804196,1,18,5,2011,0,0,56.48,138.4131202,8.512,13.635405159675996,35,2011-05-06
964128.0404895104,1,18,5,2011,0,0,50.81,134.5143667,4.781,13.832125315280464,40,2011-05-06
706721.5326573426,1,18,5,2011,0,0,49.5,208.7992595,7.287,13.399157718029903,25,2011-05-06
1084718.421048951,1,18,5,2011,0,0,54.17,134.5143667,8.975,13.878887501606844,18,2011-05-06
438579.6162237762,0,18,5,2011,0,0,61.87,215.4448709,7.931,12.991777402774265,30,2011-05-06
966781.5594405595,1,18,5,2011,0,0,54.4,129.0444333,10.581,13.78076856356035,34,2011-05-06
785981.4085314686,1,18,5,2011,0,0,58.21,185.9374378,8.521,13.604976719003583,45,2011-05-06
1009001.6094405595,1,19,5,2011,0,0,70.93,129.089,13.736,13.792277242581603,12,2011-05-13
302748.86601398606,0,19,5,2011,0,0,52.4,129.089,6.906,12.634916690726637,44,2011-05-13
908749.5183916084,1,19,5,2011,0,0,72.96,219.4159857,6.297,13.705432722115672,8,2011-05-13
785981.4085314686,1,19,5,2011,0,0,60.38,186.0719231,8.521,13.584700317551059,45,2011-05-13
1555264.3975524476,2,19,5,2011,0,0,75.64,215.9640526,7.682,14.288495102364475,1,2011-05-13
1450668.1291608391,2,19,5,2011,0,0,77.39,214.6899778,8.3,14.096940956864188,39,2011-05-13
1444999.0356643356,2,19,5,2011,0,0,54.2,134.593,7.658,14.172586263587315,19,2011-05-13
1268125.418811189,1,19,5,2011,0,0,50.29,192.826069,6.934,14.054548513331229,41,2011-05-13
318011.8104895105,0,19,5,2011,0,0,77.38,216.5343611,6.489,12.580841439008152,5,2011-05-13
1356755.3935664336,2,19,5,2011,0,0,58.49,134.593,8.212,14.087026022183524,24,2011-05-13
1356383.1244755245,2,19,5,2011,0,0,80.93,219.3683556,7.574,14.060775943173988,11,2011-05-13
966781.5594405595,1,19,5,2011,0,0,63.05,129.089,10.581,13.781160999051783,34,2011-05-13
1028501.0389510489,1,19,5,2011,0,0,57.71,138.4959286,8.252,13.817069082833202,22,2011-05-13
1775216.2019580419,2,19,5,2011,0,0,60.07,138.4959286,7.725,14.382837294261698,27,2011-05-13
919724.9795804196,1,19,5,2011,0,0,60.07,138.4959286,8.512,13.62454004655964,35,2011-05-13
438579.6162237762,0,19,5,2011,0,0,75.04,215.6124735,7.931,12.958939544487276,30,2011-05-13
519247.7300699301,0,19,5,2011,0,0,43.29,192.826069,6.339,12.924906943996104,16,2011-05-13
570617.3086713287,0,19,5,2011,0,0,36.61,192.826069,8.595,12.933850815827826,7,2011-05-13
2003620.3062937064,2,19,5,2011,0,0,52.4,129.089,7.193,14.487855137020444,13,2011-05-13
1323522.241818182,1,19,5,2011,0,0,70.93,129.089,13.736,14.041304434062951,28,2011-05-13
259861.69202797202,0,19,5,2011,0,0,78.24,129.089,8.687,12.540642609692146,33,2011-05-13
893581.3904195804,1,19,5,2011,0,0,49.26,129.089,6.774,13.676968334928956,17,2011-05-13
1925751.3355244757,2,19,5,2011,0,0,74.61,215.6124735,7.931,14.424468232672151,2,2011-05-13
1084718.421048951,1,19,5,2011,0,0,58.48,134.593,8.975,13.808661134125568,18,2011-05-13
539451.4287412588,0,19,5,2011,0,0,57.71,134.593,9.966,13.216858716224984,29,2011-05-13
1899424.5726573425,2,19,5,2011,0,0,74.04,129.089,8.494,14.353754699078761,10,2011-05-13
2094712.9606993007,2,19,5,2011,0,0,70.65,129.089,5.946,14.50983872588404,4,2011-05-13
1395901.437062937,2,19,5,2011,0,0,75.04,215.6124735,7.931,14.157765485410998,31,2011-05-13
706721.5326573426,1,19,5,2011,0,0,60.1,208.9599189,7.287,13.436858958097885,25,2011-05-13
623312.474965035,0,19,5,2011,0,0,57.07,134.593,7.658,13.35424291463246,15,2011-05-13
2107676.8703496503,2,19,5,2011,0,0,62.26,208.9599189,7.287,14.526865727413073,20,2011-05-13
964128.0404895104,1,19,5,2011,0,0,54.09,134.593,4.781,13.714435314066552,40,2011-05-13
1002911.8446853146,1,19,5,2011,0,0,48.2,134.593,7.818,13.754708886100405,26,2011-05-13
2020978.4009790209,2,19,5,2011,0,0,60.38,186.0719231,8.521,14.51082104688443,14,2011-05-13
1166568.154965035,1,19,5,2011,0,0,56.09,192.826069,8.595,13.944926784897296,32,2011-05-13
543980.5523776223,0,19,5,2011,0,0,77.66,219.6041829,6.38,13.19770644365808,9,2011-05-13
1389864.4604895106,2,19,5,2011,0,0,55.12,134.593,4.781,14.042579092444445,23,2011-05-13
518900.2819580419,0,19,5,2011,0,0,76.73,214.6899778,8.3,13.145831103542122,37,2011-05-13
633324.7231468532,0,19,5,2011,0,0,76.03,207.7281429,10.581,13.436673130457567,43,2011-05-13
402704.44104895106,0,19,5,2011,0,0,79.87,219.3683556,7.574,12.864404960918886,3,2011-05-13
1564728.1862937063,2,19,5,2011,0,0,76.95,217.5247882,6.855,14.189269392664361,6,2011-05-13
373511.9927972028,0,19,5,2011,0,0,76.73,214.6899778,8.3,12.8874448979212,36,2011-05-13
756069.0833566433,1,19,5,2011,0,0,75.04,215.6124735,7.931,13.533462849298015,21,2011-05-13
385731.6532867133,0,19,5,2011,0,0,70.93,129.089,13.736,12.8130593324511,38,2011-05-13
556403.863146853,0,19,5,2011,0,0,74.04,129.089,8.494,13.309715177948481,42,2011-05-13
556403.863146853,0,20,5,2011,0,0,72.62,129.0756774,8.494,13.170316905977495,42,2011-05-20
2003620.3062937064,2,20,5,2011,0,0,52.12,129.0756774,7.193,14.436583992083541,13,2011-05-20
570617.3086713287,0,20,5,2011,0,0,36.16,192.831317,8.595,12.959072338141805,7,2011-05-20
2094712.9606993007,2,20,5,2011,0,0,70.49,129.0756774,5.946,14.516409853089145,4,2011-05-20
1166568.154965035,1,20,5,2011,0,0,45.71,192.831317,8.595,13.950990091728963,32,2011-05-20
756069.0833566433,1,20,5,2011,0,0,68.36,215.3834778,7.931,13.520921433319005,21,2011-05-20
1395901.437062937,2,20,5,2011,0,0,68.36,215.3834778,7.931,14.142917680312486,31,2011-05-20
964128.0404895104,1,20,5,2011,0,0,56.38,134.6803871,4.781,13.718021018079014,40,2011-05-20
518900.2819580419,0,20,5,2011,0,0,73.02,214.465412,8.3,13.187336966386159,37,2011-05-20
385731.6532867133,0,20,5,2011,0,0,66.59,129.0756774,13.736,12.809655447508945,38,2011-05-20
302748.86601398606,0,20,5,2011,0,0,52.12,129.0756774,6.906,12.623335321193146,44,2011-05-20
519247.7300699301,0,20,5,2011,0,0,43.95,192.831317,6.339,12.98401627067702,16,2011-05-20
2107676.8703496503,2,20,5,2011,0,0,59.01,208.7583165,7.287,14.485090735447702,20,2011-05-20
785981.4085314686,1,20,5,2011,0,0,62.28,185.9661154,8.521,13.496908237056823,45,2011-05-20
543980.5523776223,0,20,5,2011,0,0,70.49,219.3622809,6.38,13.15824756901656,9,2011-05-20
706721.5326573426,1,20,5,2011,0,0,56.56,208.7583165,7.287,13.426861754880292,25,2011-05-20
966781.5594405595,1,20,5,2011,0,0,61.47,129.0756774,10.581,13.758961190382701,34,2011-05-20
633324.7231468532,0,20,5,2011,0,0,74.21,207.5200622,10.581,13.382156925024297,43,2011-05-20
539451.4287412588,0,20,5,2011,0,0,58.56,134.6803871,9.966,13.108129575775141,29,2011-05-20
438579.6162237762,0,20,5,2011,0,0,68.36,215.3834778,7.931,12.983338523312845,30,2011-05-20
1268125.418811189,1,20,5,2011,0,0,41.11,192.831317,6.934,14.034279217379341,41,2011-05-20
402704.44104895106,0,20,5,2011,0,0,75.79,219.127216,7.574,12.806567468644717,3,2011-05-20
1002911.8446853146,1,20,5,2011,0,0,48.86,134.6803871,7.818,13.751862967829787,26,2011-05-20
1450668.1291608391,2,20,5,2011,0,0,73.31,214.465412,8.3,14.133169944583829,39,2011-05-20
373511.9927972028,0,20,5,2011,0,0,73.02,214.465412,8.3,12.837834834015474,36,2011-05-20
919724.9795804196,1,20,5,2011,0,0,60.22,138.587106,8.512,13.562989121542028,35,2011-05-20
908749.5183916084,1,20,5,2011,0,0,65.54,219.1746922,6.297,13.636444763419881,8,2011-05-20
1564728.1862937063,2,20,5,2011,0,0,72.01,217.2896095,6.855,14.139610016474782,6,2011-05-20
1775216.2019580419,2,20,5,2011,0,0,60.22,138.587106,7.725,14.3608938629059,27,2011-05-20
1323522.241818182,1,20,5,2011,0,0,66.59,129.0756774,13.736,13.956387799900725,28,2011-05-20
1356755.3935664336,2,20,5,2011,0,0,59.84,134.6803871,8.212,14.026000549592313,24,2011-05-20
1009001.6094405595,1,20,5,2011,0,0,66.59,129.0756774,13.736,13.736614515119271,12,2011-05-20
893581.3904195804,1,20,5,2011,0,0,51.93,129.0756774,6.774,13.646434116078229,17,2011-05-20
1084718.421048951,1,20,5,2011,0,0,57.55,134.6803871,8.975,13.81010741725385,18,2011-05-20
1028501.0389510489,1,20,5,2011,0,0,58.56,138.587106,8.252,13.785369681250248,22,2011-05-20
623312.474965035,0,20,5,2011,0,0,57.19,134.6803871,7.658,13.294538465778066,15,2011-05-20
1444999.0356643356,2,20,5,2011,0,0,52.8,134.6803871,7.658,14.11948565035651,19,2011-05-20
1925751.3355244757,2,20,5,2011,0,0,67.14,215.3834778,7.931,14.33922251118962,2,2011-05-20
1356383.1244755245,2,20,5,2011,0,0,76.97,219.127216,7.574,14.030192789058551,11,2011-05-20
1899424.5726573425,2,20,5,2011,0,0,72.62,129.0756774,8.494,14.358363203371814,10,2011-05-20
2020978.4009790209,2,20,5,2011,0,0,62.28,185.9661154,8.521,14.488439112712655,14,2011-05-20
259861.69202797202,0,20,5,2011,0,0,76.07,129.0756774,8.687,12.385085651768595,33,2011-05-20
1555264.3975524476,2,20,5,2011,0,0,67.63,215.7339202,7.682,14.171938960514176,1,2011-05-20
1389864.4604895106,2,20,5,2011,0,0,56.67,134.6803871,4.781,14.106401389338423,23,2011-05-20
318011.8104895105,0,20,5,2011,0,0,71.37,216.3023847,6.489,12.610254697540451,5,2011-05-20
1356755.3935664336,2,21,5,2011,0,0,65.74,134.7677742,8.212,14.086418772563487,24,2011-05-27
1925751.3355244757,2,21,5,2011,0,0,76.42,215.1544822,7.931,14.402037296158639,2,2011-05-27
318011.8104895105,0,21,5,2011,0,0,80.14,216.0704083,6.489,12.601994662851677,5,2011-05-27
539451.4287412588,0,21,5,2011,0,0,62.59,134.7677742,9.966,13.219012006540131,29,2011-05-27
1268125.418811189,1,21,5,2011,0,0,50.56,192.8365651,6.934,14.06104579774767,41,2011-05-27
2107676.8703496503,2,21,5,2011,0,0,69.12,208.556714,7.287,14.480481577543562,20,2011-05-27
964128.0404895104,1,21,5,2011,0,0,63.11,134.7677742,4.781,13.78749661611119,40,2011-05-27
1002911.8446853146,1,21,5,2011,0,0,56.74,134.7677742,7.818,13.812229762034024,26,2011-05-27
1356383.1244755245,2,21,5,2011,0,0,85.61,218.8860765,7.574,14.01179872598473,11,2011-05-27
570617.3086713287,0,21,5,2011,0,0,37.51,192.8365651,8.595,13.032915295878247,7,2011-05-27
1166568.154965035,1,21,5,2011,0,0,55.13,192.8365651,8.595,13.97716032635094,32,2011-05-27
893581.3904195804,1,21,5,2011,0,0,51.04,129.0623548,6.774,13.70128602830852,17,2011-05-27
919724.9795804196,1,21,5,2011,0,0,66.43,138.6782834,8.512,13.653826103724565,35,2011-05-27
2020978.4009790209,2,21,5,2011,0,0,69.7,185.8603077,8.521,14.548212645828414,14,2011-05-27
543980.5523776223,0,21,5,2011,0,0,80.42,219.1203788,6.38,13.224622159656741,9,2011-05-27
302748.86601398606,0,21,5,2011,0,0,54.62,129.0623548,6.906,12.639293928887422,44,2011-05-27
706721.5326573426,1,21,5,2011,0,0,67.18,208.556714,7.287,13.484746912288202,25,2011-05-27
756069.0833566433,1,21,5,2011,0,0,76.86,215.1544822,7.931,13.520321458160861,21,2011-05-27
373511.9927972028,0,21,5,2011,0,0,81.28,214.2408462,8.3,12.761841615367853,36,2011-05-27
1084718.421048951,1,21,5,2011,0,0,64.6,134.7677742,8.975,13.878687346114184,18,2011-05-27
1775216.2019580419,2,21,5,2011,0,0,66.43,138.6782834,7.725,14.41474487551791,27,2011-05-27
1009001.6094405595,1,21,5,2011,0,0,76.67,129.0623548,13.736,13.779192478490975,12,2011-05-27
1389864.4604895106,2,21,5,2011,0,0,63.27,134.7677742,4.781,14.124425249492338,23,2011-05-27
1444999.0356643356,2,21,5,2011,0,0,63.2,134.7677742,7.658,14.143773555081308,19,2011-05-27
1899424.5726573425,2,21,5,2011,0,0,78.62,129.0623548,8.494,14.371119116240227,10,2011-05-27
908749.5183916084,1,21,5,2011,0,0,73.14,218.9333986,6.297,13.66228992384373,8,2011-05-27
259861.69202797202,0,21,5,2011,0,0,82.32,129.0623548,8.687,12.386028280737587,33,2011-05-27
1555264.3975524476,2,21,5,2011,0,0,77.72,215.5037878,7.682,14.198080677953271,1,2011-05-27
402704.44104895106,0,21,5,2011,0,0,84.41,218.8860765,7.574,12.81950431488198,3,2011-05-27
2003620.3062937064,2,21,5,2011,0,0,54.62,129.0623548,7.193,14.43950642412871,13,2011-05-27
2094712.9606993007,2,21,5,2011,0,0,73.65,129.0623548,5.946,14.501934664222027,4,2011-05-27
1395901.437062937,2,21,5,2011,0,0,76.86,215.1544822,7.931,14.109876225352307,31,2011-05-27
1564728.1862937063,2,21,5,2011,0,0,80.83,217.0544307,6.855,14.23683596396246,6,2011-05-27
556403.863146853,0,21,5,2011,0,0,78.62,129.0623548,8.494,13.128934321388186,42,2011-05-27
1450668.1291608391,2,21,5,2011,0,0,82.1,214.2408462,8.3,14.156348351659528,39,2011-05-27
785981.4085314686,1,21,5,2011,0,0,69.7,185.8603077,8.521,13.614194848970058,45,2011-05-27
1028501.0389510489,1,21,5,2011,0,0,62.59,138.6782834,8.252,13.836850571503824,22,2011-05-27
519247.7300699301,0,21,5,2011,0,0,45.17,192.8365651,6.339,13.005199430073215,16,2011-05-27
1323522.241818182,1,21,5,2011,0,0,76.67,129.0623548,13.736,13.963969338192852,28,2011-05-27
633324.7231468532,0,21,5,2011,0,0,80.89,207.3119816,10.581,13.26769349303738,43,2011-05-27
966781.5594405595,1,21,5,2011,0,0,65.99,129.0623548,10.581,13.755030807528474,34,2011-05-27
438579.6162237762,0,21,5,2011,0,0,76.86,215.1544822,7.931,12.969927140413043,30,2011-05-27
385731.6532867133,0,21,5,2011,0,0,76.67,129.0623548,13.736,12.785174764246708,38,2011-05-27
518900.2819580419,0,21,5,2011,0,0,81.28,214.2408462,8.3,13.136439344520314,37,2011-05-27
623312.474965035,0,21,5,2011,0,0,65.87,134.7677742,7.658,13.363259204499515,15,2011-05-27
1323522.241818182,1,22,6,2011,0,0,71.81,129.0490323,13.736,14.154679334223799,28,2011-06-03
1084718.421048951,1,22,6,2011,0,0,70.9,134.8551613,8.975,13.979362598474568,18,2011-06-03
1450668.1291608391,2,22,6,2011,0,0,83.59,214.0162805,8.3,14.248426481078956,39,2011-06-03
385731.6532867133,0,22,6,2011,0,0,71.81,129.0490323,13.736,12.89125584763216,38,2011-06-03
402704.44104895106,0,22,6,2011,0,0,84.29,218.6449369,7.574,12.885396827128542,3,2011-06-03
785981.4085314686,1,22,6,2011,0,0,76.38,185.7545,8.521,13.684746133749513,45,2011-06-03
1555264.3975524476,2,22,6,2011,0,0,83.0,215.2736553,7.682,14.307201929941403,1,2011-06-03
302748.86601398606,0,22,6,2011,0,0,52.76,129.0490323,6.906,12.640938096723952,44,2011-06-03
518900.2819580419,0,22,6,2011,0,0,82.96,214.0162805,8.3,13.123127545353615,37,2011-06-03
570617.3086713287,0,22,6,2011,0,0,45.77,192.8418131,8.595,13.203567939094782,7,2011-06-03
543980.5523776223,0,22,6,2011,0,0,85.8,218.8784768,6.38,13.282789110694669,9,2011-06-03
556403.863146853,0,22,6,2011,0,0,81.87,129.0490323,8.494,13.208743438489336,42,2011-06-03
2020978.4009790209,2,22,6,2011,0,0,76.38,185.7545,8.521,14.547830599571068,14,2011-06-03
633324.7231468532,0,22,6,2011,0,0,83.49,207.1039009,10.581,13.355018589112463,43,2011-06-03
1444999.0356643356,2,22,6,2011,0,0,66.01,134.8551613,7.658,14.19212804588098,19,2011-06-03
2003620.3062937064,2,22,6,2011,0,0,52.76,129.0490323,7.193,14.475925263556809,13,2011-06-03
1395901.437062937,2,22,6,2011,0,0,83.82,214.9254865,7.931,14.173429098316344,31,2011-06-03
1564728.1862937063,2,22,6,2011,0,0,84.01,216.819252,6.855,14.349373155238034,6,2011-06-03
1389864.4604895106,2,22,6,2011,0,0,67.21,134.8551613,4.781,14.261581938126275,23,2011-06-03
519247.7300699301,0,22,6,2011,0,0,54.08,192.8418131,6.339,13.182670414678483,16,2011-06-03
966781.5594405595,1,22,6,2011,0,0,74.64,129.0490323,10.581,13.76129746827794,34,2011-06-03
438579.6162237762,0,22,6,2011,0,0,83.82,214.9254865,7.931,12.978052910156222,30,2011-06-03
623312.474965035,0,22,6,2011,0,0,69.8,134.8551613,7.658,13.45223845770793,15,2011-06-03
706721.5326573426,1,22,6,2011,0,0,70.69,208.3551116,7.287,13.511092876503668,25,2011-06-03
1166568.154965035,1,22,6,2011,0,0,61.25,192.8418131,8.595,13.970596229122306,32,2011-06-03
1009001.6094405595,1,22,6,2011,0,0,71.81,129.0490323,13.736,13.785391169023363,12,2011-06-03
964128.0404895104,1,22,6,2011,0,0,66.16,134.8551613,4.781,13.88847170276282,40,2011-06-03
1899424.5726573425,2,22,6,2011,0,0,81.87,129.0490323,8.494,14.398961107714456,10,2011-06-03
756069.0833566433,1,22,6,2011,0,0,83.82,214.9254865,7.931,13.559171559072475,21,2011-06-03
908749.5183916084,1,22,6,2011,0,0,82.05,218.6921051,6.297,13.742104204234156,8,2011-06-03
1356755.3935664336,2,22,6,2011,0,0,73.12,134.8551613,8.212,14.256882316859333,24,2011-06-03
2094712.9606993007,2,22,6,2011,0,0,78.26,129.0490323,5.946,14.540823891098894,4,2011-06-03
318011.8104895105,0,22,6,2011,0,0,83.81,215.8384319,6.489,12.704374938716391,5,2011-06-03
539451.4287412588,0,22,6,2011,0,0,70.09,134.8551613,9.966,13.301768301624326,29,2011-06-03
1268125.418811189,1,22,6,2011,0,0,54.81,192.8418131,6.934,14.076016134602792,41,2011-06-03
2107676.8703496503,2,22,6,2011,0,0,73.51,208.3551116,7.287,14.595865954056539,20,2011-06-03
1925751.3355244757,2,22,6,2011,0,0,83.07,214.9254865,7.931,14.47497540936925,2,2011-06-03
1002911.8446853146,1,22,6,2011,0,0,60.49,134.8551613,7.818,13.868534983080005,26,2011-06-03
1356383.1244755245,2,22,6,2011,0,0,86.14,218.6449369,7.574,14.110891418547194,11,2011-06-03
1775216.2019580419,2,22,6,2011,0,0,74.17,138.7694608,7.725,14.535157989522144,27,2011-06-03
373511.9927972028,0,22,6,2011,0,0,82.96,214.0162805,8.3,12.831221861305036,36,2011-06-03
893581.3904195804,1,22,6,2011,0,0,49.61,129.0490323,6.774,13.704602996968998,17,2011-06-03
919724.9795804196,1,22,6,2011,0,0,74.17,138.7694608,8.512,13.769956384325228,35,2011-06-03
1028501.0389510489,1,22,6,2011,0,0,70.09,138.7694608,8.252,13.933445510969522,22,2011-06-03
259861.69202797202,0,22,6,2011,0,0,82.93,129.0490323,8.687,12.402781991561493,33,2011-06-03
1564728.1862937063,2,23,6,2011,0,0,84.49,216.5840732,6.855,14.284666734473355,6,2011-06-10
966781.5594405595,1,23,6,2011,0,0,74.57,129.0357097,10.581,13.757790095616414,34,2011-06-10
964128.0404895104,1,23,6,2011,0,0,64.19,134.9425484,4.781,13.799723637712898,40,2011-06-10
539451.4287412588,0,23,6,2011,0,0,69.53,134.9425484,9.966,13.23288892329875,29,2011-06-10
893581.3904195804,1,23,6,2011,0,0,54.57,129.0357097,6.774,13.68903020253336,17,2011-06-10
1009001.6094405595,1,23,6,2011,0,0,78.72,129.0357097,13.736,13.812444813368012,12,2011-06-10
633324.7231468532,0,23,6,2011,0,0,85.81,206.8958203,10.581,13.373966424030952,43,2011-06-10
1389864.4604895106,2,23,6,2011,0,0,65.23,134.9425484,4.781,14.185023088342161,23,2011-06-10
302748.86601398606,0,23,6,2011,0,0,61.39,129.0357097,6.906,12.640356541036104,44,2011-06-10
2020978.4009790209,2,23,6,2011,0,0,73.88,185.6486923,8.521,14.572780704580737,14,2011-06-10
259861.69202797202,0,23,6,2011,0,0,87.02,129.0357097,8.687,12.462373913276544,33,2011-06-10
1444999.0356643356,2,23,6,2011,0,0,68.26,134.9425484,7.658,14.19905354263035,19,2011-06-10
1002911.8446853146,1,23,6,2011,0,0,59.85,134.9425484,7.818,13.905405812578529,26,2011-06-10
1775216.2019580419,2,23,6,2011,0,0,73.26,138.8606382,7.725,14.413201188508298,27,2011-06-10
1925751.3355244757,2,23,6,2011,0,0,83.4,214.6964908,7.931,14.472592205750137,2,2011-06-10
1555264.3975524476,2,23,6,2011,0,0,83.13,215.0435229,7.682,14.278583550737093,1,2011-06-10
623312.474965035,0,23,6,2011,0,0,69.86,134.9425484,7.658,13.373403472503773,15,2011-06-10
908749.5183916084,1,23,6,2011,0,0,82.21,218.4508115,6.297,13.707157134689933,8,2011-06-10
385731.6532867133,0,23,6,2011,0,0,78.72,129.0357097,13.736,12.852557948012274,38,2011-06-10
556403.863146853,0,23,6,2011,0,0,84.57,129.0357097,8.494,13.332142809354405,42,2011-06-10
756069.0833566433,1,23,6,2011,0,0,84.71,214.6964908,7.931,13.585340994431157,21,2011-06-10
2094712.9606993007,2,23,6,2011,0,0,80.05,129.0357097,5.946,14.544966707045141,4,2011-06-10
373511.9927972028,0,23,6,2011,0,0,82.41,213.7917147,8.3,12.832500368438499,36,2011-06-10
1899424.5726573425,2,23,6,2011,0,0,84.57,129.0357097,8.494,14.36943250959263,10,2011-06-10
1395901.437062937,2,23,6,2011,0,0,84.71,214.6964908,7.931,14.16989313543756,31,2011-06-10
2107676.8703496503,2,23,6,2011,0,0,73.64,208.1535092,7.287,14.574006731141035,20,2011-06-10
519247.7300699301,0,23,6,2011,0,0,55.78,192.8470612,6.339,13.306272107305736,16,2011-06-10
2003620.3062937064,2,23,6,2011,0,0,61.39,129.0357097,7.193,14.507566132939578,13,2011-06-10
438579.6162237762,0,23,6,2011,0,0,84.71,214.6964908,7.931,12.959133724814485,30,2011-06-10
785981.4085314686,1,23,6,2011,0,0,73.88,185.6486923,8.521,13.610202221918614,45,2011-06-10
1084718.421048951,1,23,6,2011,0,0,69.49,134.9425484,8.975,13.858646864397594,18,2011-06-10
1323522.241818182,1,23,6,2011,0,0,78.72,129.0357097,13.736,14.108160641885638,28,2011-06-10
570617.3086713287,0,23,6,2011,0,0,53.3,192.8470612,8.595,13.339248908090582,7,2011-06-10
402704.44104895106,0,23,6,2011,0,0,84.84,218.4037974,7.574,12.87809769112647,3,2011-06-10
1450668.1291608391,2,23,6,2011,0,0,82.75,213.7917147,8.3,14.18160614398099,39,2011-06-10
518900.2819580419,0,23,6,2011,0,0,82.41,213.7917147,8.3,13.141476060861633,37,2011-06-10
919724.9795804196,1,23,6,2011,0,0,73.26,138.8606382,8.512,13.659010198133116,35,2011-06-10
1356383.1244755245,2,23,6,2011,0,0,85.79,218.4037974,7.574,14.08906410367143,11,2011-06-10
1268125.418811189,1,23,6,2011,0,0,61.1,192.8470612,6.934,14.086827786315911,41,2011-06-10
543980.5523776223,0,23,6,2011,0,0,85.81,218.6365747,6.38,13.217814129146138,9,2011-06-10
318011.8104895105,0,23,6,2011,0,0,83.61,215.6064555,6.489,12.628018333091152,5,2011-06-10
1356755.3935664336,2,23,6,2011,0,0,70.02,134.9425484,8.212,14.133122414806085,24,2011-06-10
1166568.154965035,1,23,6,2011,0,0,65.49,192.8470612,8.595,14.030414125667239,32,2011-06-10
1028501.0389510489,1,23,6,2011,0,0,69.53,138.8606382,8.252,13.874599403432638,22,2011-06-10
706721.5326573426,1,23,6,2011,0,0,71.45,208.1535092,7.287,13.514757605874243,25,2011-06-10
518900.2819580419,0,24,6,2011,0,0,84.43,213.7481256,8.3,13.171407528364004,37,2011-06-17
1166568.154965035,1,24,6,2011,0,0,67.38,192.9034759,8.595,13.991170290668016,32,2011-06-17
633324.7231468532,0,24,6,2011,0,0,88.49,206.8560238,10.581,13.408718680086226,43,2011-06-17
706721.5326573426,1,24,6,2011,0,0,63.58,208.1265604,7.287,13.483353200846835,25,2011-06-17
964128.0404895104,1,24,6,2011,0,0,59.16,135.0837333,4.781,13.786517975490058,40,2011-06-17
1002911.8446853146,1,24,6,2011,0,0,54.5,135.0837333,7.818,13.796987520843285,26,2011-06-17
785981.4085314686,1,24,6,2011,0,0,69.32,185.6719333,8.521,13.606214030080185,45,2011-06-17
373511.9927972028,0,24,6,2011,0,0,84.43,213.7481256,8.3,12.885745073000944,36,2011-06-17
556403.863146853,0,24,6,2011,0,0,87.96,129.0432,8.494,13.211612773160642,42,2011-06-17
385731.6532867133,0,24,6,2011,0,0,86.84,129.0432,13.736,12.784925074291115,38,2011-06-17
302748.86601398606,0,24,6,2011,0,0,63.35,129.0432,6.906,12.612393620613021,44,2011-06-17
1775216.2019580419,2,24,6,2011,0,0,67.03,139.0028333,7.725,14.411453365367848,27,2011-06-17
966781.5594405595,1,24,6,2011,0,0,76.58,129.0432,10.581,13.783254985404193,34,2011-06-17
438579.6162237762,0,24,6,2011,0,0,87.54,214.6513538,7.931,12.984208811507168,30,2011-06-17
1356755.3935664336,2,24,6,2011,0,0,64.34,135.0837333,8.212,14.09341515884686,24,2011-06-17
1268125.418811189,1,24,6,2011,0,0,62.3,192.9034759,6.934,14.069495847429007,41,2011-06-17
539451.4287412588,0,24,6,2011,0,0,63.97,135.0837333,9.966,13.193595390807554,29,2011-06-17
919724.9795804196,1,24,6,2011,0,0,67.03,139.0028333,8.512,13.627487812233522,35,2011-06-17
1450668.1291608391,2,24,6,2011,0,0,85.21,213.7481256,8.3,14.188034804510337,39,2011-06-17
1323522.241818182,1,24,6,2011,0,0,86.84,129.0432,13.736,14.053349197628926,28,2011-06-17
1395901.437062937,2,24,6,2011,0,0,87.54,214.6513538,7.931,14.214984514913672,31,2011-06-17
259861.69202797202,0,24,6,2011,0,0,91.11,129.0432,8.687,12.380755350443902,33,2011-06-17
1389864.4604895106,2,24,6,2011,0,0,61.06,135.0837333,4.781,14.201127882156714,23,2011-06-17
893581.3904195804,1,24,6,2011,0,0,56.61,129.0432,6.774,13.704229964285032,17,2011-06-17
756069.0833566433,1,24,6,2011,0,0,87.54,214.6513538,7.931,13.620980495719015,21,2011-06-17
908749.5183916084,1,24,6,2011,0,0,84.73,218.4021448,6.297,13.734354091124528,8,2011-06-17
1009001.6094405595,1,24,6,2011,0,0,86.84,129.0432,13.736,13.801924615577272,12,2011-06-17
1899424.5726573425,2,24,6,2011,0,0,87.96,129.0432,8.494,14.413212217561693,10,2011-06-17
2107676.8703496503,2,24,6,2011,0,0,66.41,208.1265604,7.287,14.540733889001737,20,2011-06-17
2003620.3062937064,2,24,6,2011,0,0,63.35,129.0432,7.193,14.550967181444403,13,2011-06-17
